Gene,delta_correlation,Cancer
EIF3E,0.1329738404443325,HNSCC
EIF3F,-0.07276952933813477,HNSCC
EIF3G,0.5754244700121124,HNSCC
EIF3H,-0.1488727328167317,HNSCC
EIF3I,-0.17523373225246694,HNSCC
EIF3J,0.28907069563827326,HNSCC
EIF3K,-0.2600937176556581,HNSCC
EIF3L,-0.4414709729335857,HNSCC
EIF3M,0.05108731412111045,HNSCC
EIF4A1,-0.17832894895097007,HNSCC
EIF4A2,-0.024954928561004452,HNSCC
EIF4A3,-0.13044708525472365,HNSCC
EIF4B,0.1877788367283297,HNSCC
EIF4E,0.21203423722320014,HNSCC
EIF4E2,0.3241271700475266,HNSCC
EIF4E3,0.15563269574803706,HNSCC
EIF4EBP1,0.6263701848200154,HNSCC
EIF4EBP2,0.17980590320769543,HNSCC
EIF4ENIF1,0.30176925702661395,HNSCC
EIF4G1,0.28798772905956666,HNSCC
EIF4G2,0.22354141302231612,HNSCC
EIF4G3,0.17192095405207453,HNSCC
EIF4H,0.009567869136602014,HNSCC
EIF5,0.2253494772598209,HNSCC
EIF5A,0.17624603203019368,HNSCC
EIF5A2,0.3168018420070544,HNSCC
EIF5B,0.5720189185665583,HNSCC
EIF6,0.012890307643331322,HNSCC
EIPR1,-0.18672316483669338,HNSCC
ELAC1,0.29455159485237514,HNSCC
ELAC2,0.23564144263732378,HNSCC
ELANE,-0.2750746418289042,HNSCC
ELAVL1,0.032180181402021,HNSCC
ELF1,0.202405279586642,HNSCC
ELF2,0.007694929099419712,HNSCC
ELF3,0.3055128604985475,HNSCC
ELK3,-0.2099858481295562,HNSCC
ELL,0.331304712190469,HNSCC
ELL2,0.13218838952525258,HNSCC
ELMO1,0.3490242641202319,HNSCC
ELMO2,0.5298767169055094,HNSCC
ELMO3,0.15537728862025713,HNSCC
ELMOD2,0.037629735449901947,HNSCC
ELMSAN1,0.36175865173889193,HNSCC
ELN,-0.3144267760832203,HNSCC
ELOA,0.0027513823941080484,HNSCC
ELOB,0.32594321373169094,HNSCC
ELOC,0.4961818781473077,HNSCC
ELOF1,-0.03309553441953325,HNSCC
ELOVL1,0.18329065116621374,HNSCC
ELOVL5,0.3328171800735068,HNSCC
ELP1,0.4094808252765663,HNSCC
ELP2,0.5329232882367735,HNSCC
ELP3,0.7750468633634886,HNSCC
ELP4,0.3652798318091425,HNSCC
ELP5,0.12241521205762583,HNSCC
ELP6,0.22957595295707287,HNSCC
EMB,0.26637326647436005,HNSCC
EMC1,0.3256531700342216,HNSCC
EMC10,0.21155012906192266,HNSCC
EMC2,0.27834963796296924,HNSCC
EMC3,0.14940199135869126,HNSCC
EMC4,-0.041658701386442815,HNSCC
EMC6,-0.14528703886183258,HNSCC
EMC7,0.2604810699716017,HNSCC
EMC8,0.5262355395972668,HNSCC
EMC9,-0.11543110139722243,HNSCC
EMCN,0.136951341093345,HNSCC
EMD,0.9306648800107867,HNSCC
EME1,0.1856500327730102,HNSCC
EMG1,0.20575341216850807,HNSCC
EMILIN1,0.3738029594174029,HNSCC
EMILIN2,0.21229489173870073,HNSCC
EMILIN3,-0.0635528473126491,HNSCC
EML1,0.24319684515745554,HNSCC
EML2,0.26593423324477883,HNSCC
EML3,0.313195226941238,HNSCC
EML4,0.14997825105491125,HNSCC
EMP3,0.26220848451896106,HNSCC
EMSY,0.7679013399940039,HNSCC
ENAH,0.09560573997444433,HNSCC
ENDOD1,0.35359412594604983,HNSCC
ENDOG,-0.24263918582071414,HNSCC
ENDOU,-0.17554004391469014,HNSCC
ENG,-0.11638870575005072,HNSCC
ENGASE,-0.17913603579966497,HNSCC
ENO1,0.7299575695371449,HNSCC
ENO2,0.2534352104175903,HNSCC
ENO3,-0.18284306641779768,HNSCC
ENOPH1,0.43924671836332974,HNSCC
ENOSF1,0.008306916147542198,HNSCC
ENOX2,0.05059736284758007,HNSCC
ENPEP,-0.09675385433523831,HNSCC
ENPP2,0.371321064665658,HNSCC
ENPP4,0.2714168452335596,HNSCC
ENSA,-0.055293667311494876,HNSCC
ENTPD1,0.0947709928093099,HNSCC
ENTPD2,0.5228626104984011,HNSCC
ENTPD3,-0.0255299786302281,HNSCC
ENTPD4,-0.11185548291410369,HNSCC
ENTPD5,-0.18487524736133165,HNSCC
ENTPD7,0.41492489909682323,HNSCC
ENY2,0.7862982770808571,HNSCC
EOGT,0.3398271129103767,HNSCC
EOMES,0.5627831221501204,HNSCC
EP300,0.12287627990671784,HNSCC
EP400,0.16043551037184026,HNSCC
EPB41,0.5298582462993808,HNSCC
EPB41L1,0.13147819616508183,HNSCC
EPB41L2,0.3155546502834338,HNSCC
EPB41L3,0.5443953744241435,HNSCC
EPB41L4B,-0.017529592883653244,HNSCC
EPB41L5,0.13570251545611756,HNSCC
EPB42,-0.0985801871647232,HNSCC
EPC1,0.28326332562678247,HNSCC
EPC2,0.8260467672684512,HNSCC
EPCAM,0.056047521021946545,HNSCC
EPDR1,-0.13775512848410243,HNSCC
EPG5,0.37630048456276477,HNSCC
EPHA1,0.31095090809657383,HNSCC
EPHA2,0.19300626006111143,HNSCC
EPHA4,0.4584755308086726,HNSCC
EPHB2,0.2536648951851376,HNSCC
EPHB3,0.4277385043769409,HNSCC
EPHB4,0.4666600938127684,HNSCC
EPHB6,-0.08949389407572098,HNSCC
EPHX1,0.8170336431584357,HNSCC
EPHX2,0.15590653576388358,HNSCC
EPHX3,-0.0188386176161478,HNSCC
EPM2A,-0.349155841995038,HNSCC
EPM2AIP1,0.4553502905385209,HNSCC
EPN1,0.3504580676832384,HNSCC
EPN2,0.24070908817926828,HNSCC
EPN3,0.2675538547640476,HNSCC
EPPK1,0.33455151431080843,HNSCC
EPRS,0.015615362766819518,HNSCC
EPS15,0.37169754529479565,HNSCC
EPS15L1,0.3093797377553412,HNSCC
EPS8,0.39698937369734155,HNSCC
EPS8L1,0.03815583298682457,HNSCC
EPS8L2,-0.0344734169987454,HNSCC
EPS8L3,0.21415511870878895,HNSCC
EPSTI1,0.5360920488425365,HNSCC
EPX,0.2716250724660732,HNSCC
ERAL1,0.4749924852053681,HNSCC
ERAP1,0.0913109187743123,HNSCC
ERAP2,0.00196671834411688,HNSCC
ERBB2,0.4214652841694477,HNSCC
ERBB3,0.20499114435320273,HNSCC
ERBIN,0.16645693763058478,HNSCC
ERC1,0.31158198313953067,HNSCC
ERCC1,0.04725806199615956,HNSCC
ERCC2,0.06544504589867448,HNSCC
ERCC3,0.09045701951176316,HNSCC
ERCC4,0.22333540413924563,HNSCC
ERCC5,0.21677163559970558,HNSCC
ERCC6,0.24926909826610105,HNSCC
ERCC6L,0.49939807155838034,HNSCC
ERCC8,0.3413889206345105,HNSCC
ERF,0.19315002912884893,HNSCC
ERG,-0.10068487839766327,HNSCC
ERG28,0.3360970539120361,HNSCC
ERGIC1,-0.38304694279526813,HNSCC
ERGIC2,-0.015911784627356207,HNSCC
ERGIC3,-0.3566602697158468,HNSCC
ERH,-0.3587057105882261,HNSCC
ERI1,0.39544581607098966,HNSCC
ERI3,0.1275201721964505,HNSCC
ERICH1,0.3233209569882399,HNSCC
ERLEC1,-0.05104481816097772,HNSCC
ERLIN1,0.11588979316358816,HNSCC
ERLIN2,0.23449514866912236,HNSCC
ERMP1,0.23880515097880362,HNSCC
ERN1,0.3934772766151457,HNSCC
ERN2,-0.2752192218615789,HNSCC
ERO1A,0.059517961840716116,HNSCC
ERO1B,0.0951150712060872,HNSCC
ERP29,-0.10416475391900126,HNSCC
ERP44,0.08779419186902004,HNSCC
ERRFI1,0.17079268737201353,HNSCC
ESAM,0.15110933222618791,HNSCC
ESCO2,0.4531351791528202,HNSCC
ESD,-0.04698910017744773,HNSCC
ESF1,0.7524411047794101,HNSCC
ESPN,0.24438198707446723,HNSCC
ESRP1,0.17045022994340886,HNSCC
ESRP2,-0.022970061360687577,HNSCC
ESRRA,0.4110209002835994,HNSCC
ESS2,0.5044229809246952,HNSCC
ESYT1,0.2655749063447339,HNSCC
ESYT2,0.2768883172412786,HNSCC
ETF1,0.050335024250202476,HNSCC
ETFA,-0.5093277424506785,HNSCC
ETFB,-0.09154974954926132,HNSCC
ETFDH,-0.19780254151217314,HNSCC
ETFRF1,0.2204172889015767,HNSCC
ETHE1,0.41054482586563823,HNSCC
ETNK1,0.025514859267073753,HNSCC
ETS1,-0.12279554674022464,HNSCC
ETS2,0.20622853017389178,HNSCC
ETV3,-0.07891453425781508,HNSCC
ETV6,0.06283051630613834,HNSCC
EVA1B,-0.008107640298021301,HNSCC
EVI2B,0.0005809452330177711,HNSCC
EVI5,0.3985483100372875,HNSCC
EVI5L,0.23857374496995148,HNSCC
EVL,0.007928489031843955,HNSCC
EVPL,-0.0006320702708896286,HNSCC
EWSR1,-0.08584550304467486,HNSCC
EXD2,0.1764985321271062,HNSCC
EXOC1,-0.12554290708015992,HNSCC
EXOC2,0.28278344250835624,HNSCC
EXOC3,0.13463332008178697,HNSCC
EXOC3L2,0.29727177974265545,HNSCC
EXOC4,0.17992474683422505,HNSCC
EXOC5,0.5473390539454199,HNSCC
EXOC6,0.4448755518380556,HNSCC
EXOC6B,0.3947450048947778,HNSCC
EXOC7,-0.5910051262471103,HNSCC
EXOC8,0.40304974070707966,HNSCC
EXOG,0.09560183899768887,HNSCC
EXOSC1,0.17525986725129578,HNSCC
EXOSC10,-0.244819121218653,HNSCC
EXOSC2,0.041186041690116026,HNSCC
EXOSC3,-0.0009032103975948613,HNSCC
EXOSC4,0.25607481420458217,HNSCC
EXOSC5,0.23184927729549618,HNSCC
EXOSC6,0.529855392155407,HNSCC
EXOSC7,0.057145635994319155,HNSCC
EXOSC8,0.3116899394208646,HNSCC
EXOSC9,0.2423690933622401,HNSCC
EXPH5,-0.01414120016156295,HNSCC
EXT1,0.35258940638591396,HNSCC
EXT2,0.3634526681725545,HNSCC
EXTL2,0.4009730640790775,HNSCC
EXTL3,0.4711595084823096,HNSCC
EYA3,0.19062830668941694,HNSCC
EZH1,-0.28346961841325,HNSCC
EZH2,0.45551812975254413,HNSCC
EZR,0.04291901420537092,HNSCC
F10,-0.3816291951682561,HNSCC
F11,0.07895534224168485,HNSCC
F11R,0.04502604439561131,HNSCC
F12,-0.11468750674985492,HNSCC
F13A1,0.0735617922931543,HNSCC
F13B,-0.30874724259702296,HNSCC
F2,-0.14102874132963258,HNSCC
F3,0.18357425569035357,HNSCC
F5,-0.3725048976398712,HNSCC
F7,-0.1802700515393065,HNSCC
FAAH,-0.035032335094217826,HNSCC
FABP3,-0.1686780235165387,HNSCC
FABP4,-0.07456587511908164,HNSCC
FABP5,0.09454284446462302,HNSCC
FABP6,0.5392815849758079,HNSCC
FABP7,0.17046503772034982,HNSCC
FADD,0.7801147886974835,HNSCC
FADS1,0.42688163947661906,HNSCC
FADS2,0.49797829835739643,HNSCC
FADS3,0.11990514291652488,HNSCC
FAF1,0.18046705513855038,HNSCC
FAF2,0.30462901070687787,HNSCC
FAH,0.06778349542970552,HNSCC
FAHD1,-0.06500330142208827,HNSCC
FAHD2A,-0.12611829730991264,HNSCC
FAHD2B,-0.16038736247012492,HNSCC
FAIM,0.43212491373922957,HNSCC
FAM102A,0.15441767622990155,HNSCC
FAM102B,0.26800228687038524,HNSCC
FAM104A,-0.12740033188706557,HNSCC
FAM107B,-0.10019491785089973,HNSCC
FAM110A,0.5953639479714457,HNSCC
FAM110C,-0.012217773520003528,HNSCC
FAM110D,0.25665659080919095,HNSCC
FAM111A,0.035603558695546655,HNSCC
FAM111B,0.43344884953747603,HNSCC
FAM114A1,-0.076092990844839,HNSCC
FAM114A2,0.6087072567123994,HNSCC
FAM117A,1.0842576514762172,HNSCC
FAM117B,-0.02090318644401412,HNSCC
FAM118A,-0.16298324587395335,HNSCC
FAM118B,0.5331062461504286,HNSCC
FAM120A,0.2650592799784577,HNSCC
FAM120B,0.4352686503395762,HNSCC
FAM120C,0.4631873030398192,HNSCC
FAM122A,0.1047383822904498,HNSCC
FAM122B,1.0071323183123357,HNSCC
FAM126A,0.33624851146770107,HNSCC
FAM126B,0.3505057278688551,HNSCC
FAM129A,-0.03135164321567463,HNSCC
FAM129B,-0.07757818765873259,HNSCC
FAM133B,0.4496484371782327,HNSCC
FAM135A,0.4723138071189258,HNSCC
FAM136A,0.3643931948407884,HNSCC
FAM151B,0.2588126167275927,HNSCC
FAM160A1,0.2986929522922807,HNSCC
FAM160A2,-0.01751099982295551,HNSCC
FAM160B1,0.4050128061896155,HNSCC
FAM160B2,0.6057641527343772,HNSCC
FAM162A,-0.2621526020464151,HNSCC
FAM168A,0.7625460224354834,HNSCC
FAM168B,0.30361619259460104,HNSCC
FAM169A,0.02400495831506222,HNSCC
FAM171A2,0.2778681012264772,HNSCC
FAM172A,0.7852825922637598,HNSCC
FAM174A,0.3313296684267426,HNSCC
FAM174B,-0.34673702055693456,HNSCC
FAM177A1,0.25267865138786577,HNSCC
FAM180B,-0.5365523059338208,HNSCC
FAM184B,0.31354667343406273,HNSCC
FAM185A,0.2846843013777209,HNSCC
FAM192A,0.019707134315218644,HNSCC
FAM193A,0.014357482614707595,HNSCC
FAM193B,0.2727310422607232,HNSCC
FAM198B,-0.030792887253571655,HNSCC
FAM204A,0.05719636495264148,HNSCC
FAM206A,-0.06449635312618685,HNSCC
FAM207A,0.5277150633650005,HNSCC
FAM208A,0.1592344512801146,HNSCC
FAM208B,0.3003642663567342,HNSCC
FAM20B,0.6251871656590139,HNSCC
FAM210A,-0.16024633251237508,HNSCC
FAM210B,0.34633123676312516,HNSCC
FAM213A,0.27161569681104836,HNSCC
FAM213B,-2.8361636686291547e-05,HNSCC
FAM219A,-0.34564892674952696,HNSCC
FAM221A,0.34581281870615166,HNSCC
FAM234A,0.4468766372338466,HNSCC
FAM241A,0.19070820799773486,HNSCC
FAM241B,0.308553242004054,HNSCC
FAM25C,0.0675744697236228,HNSCC
FAM32A,0.027493471009319287,HNSCC
FAM3A,0.29327997652024196,HNSCC
FAM3B,-0.07646400345029347,HNSCC
FAM3C,-0.2513225137418391,HNSCC
FAM3D,-0.020628046923675147,HNSCC
FAM43A,0.04994076391287605,HNSCC
FAM45A,0.6699196539342641,HNSCC
FAM49A,0.13387517164631368,HNSCC
FAM49B,0.11547571705337323,HNSCC
FAM50A,0.7784347027568592,HNSCC
FAM50B,0.50009635183602,HNSCC
FAM53B,-0.0034550946234883084,HNSCC
FAM69A,0.2708944528997635,HNSCC
FAM76A,0.12009764659200173,HNSCC
FAM76B,0.7271314434442256,HNSCC
FAM83A,0.31825097649996736,HNSCC
FAM83B,0.1006634812419942,HNSCC
FAM83C,0.042641489190102355,HNSCC
FAM83D,-0.03131564089483174,HNSCC
FAM83E,0.23925688258999778,HNSCC
FAM83F,0.1216309700189564,HNSCC
FAM83G,0.10945249345047237,HNSCC
FAM83H,-0.10765695240332906,HNSCC
FAM84A,0.35293579035536715,HNSCC
FAM84B,0.14742785080494258,HNSCC
FAM89A,0.17348072638191336,HNSCC
FAM89B,-0.3440765922831207,HNSCC
FAM8A1,0.2075791998316806,HNSCC
FAM91A1,0.2844139616707851,HNSCC
FAM92A,0.27020822103551256,HNSCC
FAM92B,0.27367309662205386,HNSCC
FAM98A,0.129675859726897,HNSCC
FAM98B,0.4841632575367463,HNSCC
FAM98C,0.18333904782114546,HNSCC
FAN1,-0.341205971165632,HNSCC
FANCD2,0.5949781863261105,HNSCC
FANCI,0.43657485906520743,HNSCC
FAP,0.18891244358328052,HNSCC
FAR1,0.14033093458421803,HNSCC
FARP1,-0.18319720368319514,HNSCC
FARP2,0.8376549829174512,HNSCC
FARS2,0.6198131594896478,HNSCC
FARSA,0.010766870796376865,HNSCC
FARSB,0.15942299081659173,HNSCC
FAS,0.4754688053576264,HNSCC
FASN,0.28744940744478426,HNSCC
FASTK,-0.21539987801384342,HNSCC
FASTKD1,0.0626055646698297,HNSCC
FASTKD2,-0.03736419010508796,HNSCC
FASTKD5,0.31232751189647445,HNSCC
FAT1,0.5753519227071461,HNSCC
FAT2,0.5273371824575777,HNSCC
FAT4,-0.0131393719330586,HNSCC
FAU,-0.01560034520382407,HNSCC
FBH1,0.07976873968409534,HNSCC
FBL,0.055063607962684225,HNSCC
FBLIM1,0.45075682450674703,HNSCC
FBLN1,0.0873850250015199,HNSCC
FBLN2,0.2778940006321666,HNSCC
FBLN5,0.1316927890663111,HNSCC
FBLN7,0.6019328087967049,HNSCC
FBN1,0.19794668072354143,HNSCC
FBN2,0.18801299080473832,HNSCC
FBN3,0.07292219856731406,HNSCC
FBP1,0.19295179177835642,HNSCC
FBP2,-0.3698437466239477,HNSCC
FBRS,-0.20008401732500927,HNSCC
FBRSL1,0.035064627606562676,HNSCC
FBXL12,0.1767365725057854,HNSCC
FBXL15,0.27281742936124787,HNSCC
FBXL17,0.2291270624842235,HNSCC
FBXL18,0.10088311778454212,HNSCC
FBXL19,0.37491305120867563,HNSCC
FBXL20,-0.01393990816455798,HNSCC
FBXL6,0.8418681038881141,HNSCC
FBXL8,-0.3559270296523568,HNSCC
FBXO11,0.2176385788111283,HNSCC
FBXO2,0.09987959799917523,HNSCC
FBXO21,0.21269278468634722,HNSCC
FBXO22,0.21892033473145966,HNSCC
FBXO27,0.1420422460374674,HNSCC
FBXO28,-0.12748115957759187,HNSCC
FBXO3,0.01887239079399705,HNSCC
FBXO30,0.1050597120201513,HNSCC
FBXO38,0.7762733699375901,HNSCC
FBXO4,0.4692229671990903,HNSCC
FBXO42,-0.14515405144204524,HNSCC
FBXO44,0.26863681363093606,HNSCC
FBXO45,0.8000779370918856,HNSCC
FBXO46,-0.000709846658897062,HNSCC
FBXO6,0.5908967397332592,HNSCC
FBXO7,0.5845690800500801,HNSCC
FBXO9,-0.052868367844303876,HNSCC
FBXW11,0.21102612889599798,HNSCC
FBXW2,0.4888452333418326,HNSCC
FBXW5,0.06460421257966062,HNSCC
FBXW8,0.18550513589576317,HNSCC
FBXW9,-0.013646469742438161,HNSCC
FCAR,0.019724022949966113,HNSCC
FCER1G,-0.029919929044776805,HNSCC
FCF1,-0.03795040007495011,HNSCC
FCGBP,0.013763613171514977,HNSCC
FCGR1A,0.34588737169087963,HNSCC
FCGR2A,0.18888508643067084,HNSCC
FCGR2B,-0.06340260649877094,HNSCC
FCGR3A,-0.2411199041374037,HNSCC
FCGRT,0.10517980308831332,HNSCC
FCHO1,0.48842751919015887,HNSCC
FCHO2,-0.023474838300398537,HNSCC
FCHSD1,0.4407967279491591,HNSCC
FCHSD2,0.2308157442592615,HNSCC
FCN1,-0.3404276345250914,HNSCC
FCN2,0.3091826620826209,HNSCC
FCN3,0.12732005935032376,HNSCC
FCRL5,0.5008171518678318,HNSCC
FDFT1,0.5845535252682585,HNSCC
FDPS,0.38752275657359375,HNSCC
FDX1,0.3815614493370115,HNSCC
FDXR,-0.0497887605010785,HNSCC
FECH,-0.005187951456839479,HNSCC
FEM1A,-0.1567173575119088,HNSCC
FEM1B,0.27236144983467225,HNSCC
FEN1,0.10765814441416854,HNSCC
FER,0.5747773907577493,HNSCC
FER1L5,-0.07421145664124396,HNSCC
FERMT1,0.2456229052654072,HNSCC
FERMT2,0.05397144705721746,HNSCC
FERMT3,0.013465166095073866,HNSCC
FES,-0.09161479713873111,HNSCC
FETUB,0.2346030974775325,HNSCC
FEZ2,0.1738132120704426,HNSCC
FGA,-0.251919093837353,HNSCC
FGB,0.3425184173989471,HNSCC
FGD2,0.5607305289293962,HNSCC
FGD3,0.09695168377618313,HNSCC
FGD4,0.5033910105757005,HNSCC
FGD5,0.1423705217665333,HNSCC
FGD6,0.5441567563327169,HNSCC
FGF1,0.149023281937531,HNSCC
FGF2,0.5466596920999778,HNSCC
FGFBP1,-0.0034425397515697176,HNSCC
FGFBP2,-0.1631237431945914,HNSCC
FGFR1,0.2928506235167212,HNSCC
FGFR1OP,0.7145371076254925,HNSCC
FGFR1OP2,0.5523731578671014,HNSCC
FGFR3,0.22660054038572355,HNSCC
FGG,-0.29585893822691717,HNSCC
FGGY,-0.14809070612449704,HNSCC
FGL1,-0.016755035528794482,HNSCC
FGL2,0.26375389399821936,HNSCC
FGR,-0.22975412839039067,HNSCC
FH,-0.3643003248825675,HNSCC
FHDC1,0.0632725689337732,HNSCC
FHIT,0.007474063270834663,HNSCC
FHL1,-0.09756706402784154,HNSCC
FHL2,0.6116975316136337,HNSCC
FHL3,-0.3241078484257204,HNSCC
FHL5,0.06708031614473842,HNSCC
FHOD1,-0.07897137263286669,HNSCC
FHOD3,0.5837571111607754,HNSCC
FIBIN,-0.15722577565269744,HNSCC
FIBP,0.33969745156294784,HNSCC
FIG4,0.1099847581129319,HNSCC
FIGNL1,0.38404012467048476,HNSCC
FILIP1,-0.08503225615339749,HNSCC
FILIP1L,0.11429837887779148,HNSCC
FIP1L1,0.2634792840388473,HNSCC
FIS1,0.08755752233112113,HNSCC
FITM1,-0.1563892080990117,HNSCC
FITM2,-0.33591855329983245,HNSCC
FKBP10,0.2594510589762856,HNSCC
FKBP11,0.02843253721093586,HNSCC
FKBP14,0.5384811060182482,HNSCC
FKBP15,0.13448127457461234,HNSCC
FKBP1A,0.05098197063468285,HNSCC
FKBP2,-0.10112988034253523,HNSCC
FKBP3,0.0972775109045112,HNSCC
FKBP4,0.25913434505458643,HNSCC
FKBP5,0.31004982724344304,HNSCC
FKBP7,0.17666882007920282,HNSCC
FKBP8,0.5302908906497132,HNSCC
FKBP9,0.2098097598292159,HNSCC
FKBPL,0.29120313169515327,HNSCC
FLAD1,0.8006408194860786,HNSCC
FLCN,-0.07493674936634132,HNSCC
FLG,-0.08329739404340497,HNSCC
FLG2,-0.015708567683027086,HNSCC
FLI1,0.2860810746638017,HNSCC
FLII,0.2996955412167428,HNSCC
FLNA,0.019959757315839544,HNSCC
FLNB,0.18818670822708905,HNSCC
FLNC,-0.05891744264562726,HNSCC
FLOT1,-0.2028199631683419,HNSCC
FLOT2,0.4651019230453092,HNSCC
FLRT2,0.32579184667072403,HNSCC
FLRT3,0.7803893964253473,HNSCC
FLT1,0.41630675750257984,HNSCC
FLYWCH1,-0.3507070534922222,HNSCC
FLYWCH2,0.2657550982191191,HNSCC
FMC1,-0.16136579737700907,HNSCC
FMN1,-0.17972558371147762,HNSCC
FMNL1,0.10846261417789316,HNSCC
FMNL2,0.05561200691466395,HNSCC
FMNL3,-0.04600462790853027,HNSCC
FMO1,-0.12695601956766212,HNSCC
FMO3,0.18858727816247867,HNSCC
FMO5,-0.14658373856542883,HNSCC
FMOD,0.33976067010952105,HNSCC
FMR1,0.4332452886854683,HNSCC
FN1,0.23975202788126537,HNSCC
FN3K,0.13867929757373804,HNSCC
FN3KRP,0.05368480648068785,HNSCC
FNBP1,0.13901441888127108,HNSCC
FNBP1L,0.19501100833040474,HNSCC
FNBP4,0.10729691387800011,HNSCC
FNDC1,0.031022773996634556,HNSCC
FNDC3A,-0.13697254389820268,HNSCC
FNDC3B,0.08695165673913352,HNSCC
FNIP1,-0.2290304480515444,HNSCC
FNTA,0.1621012104387399,HNSCC
FNTB,0.27103592173393243,HNSCC
FOCAD,0.21775886171851289,HNSCC
FOLH1,-0.014531803472345062,HNSCC
FOLR1,-0.20786362248935975,HNSCC
FOLR2,0.06049805811665476,HNSCC
FOPNL,0.22642317283195817,HNSCC
FOS,-0.0960096994545479,HNSCC
FOSL1,0.4440484833480189,HNSCC
FOSL2,0.2972097416309178,HNSCC
FOXA1,0.24551928914862498,HNSCC
FOXC1,0.27773773058094353,HNSCC
FOXE1,0.3909038092180135,HNSCC
FOXF1,0.06286522495731,HNSCC
FOXJ2,0.8068429565328551,HNSCC
FOXJ3,0.5519064224424352,HNSCC
FOXK1,0.2672325431143221,HNSCC
FOXK2,0.25848422870509175,HNSCC
FOXM1,0.7712332346817421,HNSCC
FOXN3,0.31297821059565867,HNSCC
FOXO1,0.49855226195132624,HNSCC
FOXO3,0.3991979493238252,HNSCC
FOXP1,0.4233676999885041,HNSCC
FOXP3,0.7137005723224793,HNSCC
FOXP4,0.34509953628713985,HNSCC
FOXRED1,0.38313168232311784,HNSCC
FOXRED2,0.4013823471841992,HNSCC
FPGS,0.3480221861830028,HNSCC
FPGT,0.44209863427447726,HNSCC
FRA10AC1,0.5094999659283418,HNSCC
FRAS1,0.3007812474198057,HNSCC
FREM2,-0.31014282406473936,HNSCC
FRG1,0.19066135322349403,HNSCC
FRK,0.3248492921614856,HNSCC
FRMD4A,0.7531223861335292,HNSCC
FRMD6,0.21664223202978272,HNSCC
FRMD8,0.24994732531497824,HNSCC
FRRS1,0.0700704083088377,HNSCC
FRS2,0.3087866633216723,HNSCC
FRY,-0.07213341265015749,HNSCC
FRYL,0.23025470886329252,HNSCC
FRZB,-0.41742587072876086,HNSCC
FSCN1,0.261624107171035,HNSCC
FSD1,0.7575711752881193,HNSCC
FST,0.609833856887666,HNSCC
FSTL1,-0.05037034198358337,HNSCC
FTH1,0.10457992205417821,HNSCC
FTL,0.013898226072151798,HNSCC
FTO,0.9542896152162621,HNSCC
FTSJ1,0.12431234206976643,HNSCC
FTSJ3,0.23628446552517607,HNSCC
FUBP1,-0.027424700661544565,HNSCC
FUBP3,0.13378563180644654,HNSCC
FUCA1,-0.1542773682501014,HNSCC
FUCA2,-0.09854620358524219,HNSCC
FUK,0.49244375682274666,HNSCC
FUNDC1,0.7024870841854294,HNSCC
FUNDC2,-0.2101701115836696,HNSCC
FUOM,0.07807946939053545,HNSCC
FURIN,-0.046100123346755506,HNSCC
FUS,0.22915935358329606,HNSCC
FUT11,0.2611246475013068,HNSCC
FUT2,-0.5109906703984463,HNSCC
FUT3,0.10111563037196947,HNSCC
FUT6,-0.03962153464173368,HNSCC
FUT8,0.15676937689065928,HNSCC
FXN,0.011595844907510422,HNSCC
FXR1,0.1004068701346077,HNSCC
FXR2,0.018409196437478625,HNSCC
FXYD1,-0.07757973265057538,HNSCC
FXYD3,0.32993765974145667,HNSCC
FYB1,-0.00176256872497349,HNSCC
FYCO1,0.034430926968658127,HNSCC
FYN,0.15335897080017452,HNSCC
FYTTD1,-0.011792805471210033,HNSCC
FZD1,0.21430534880404362,HNSCC
FZD6,0.36376016507050574,HNSCC
FZD7,0.5263788581867035,HNSCC
FZR1,0.03819163917269321,HNSCC
G3BP1,-0.009842655143724843,HNSCC
G3BP2,0.5419508616950415,HNSCC
G6PC3,0.4646071181577428,HNSCC
G6PD,0.24606040141931718,HNSCC
GAA,0.1389607992571823,HNSCC
GAB1,0.455137808297071,HNSCC
GAB2,-0.14088569123752592,HNSCC
GABARAP,0.20646085862487007,HNSCC
GABARAPL2,-0.1146965162211725,HNSCC
GABPA,0.057322176188190924,HNSCC
GABPB1,0.27996494804791267,HNSCC
GABPB2,0.3848691755386472,HNSCC
GABRB1,0.6408781567240156,HNSCC
GADD45GIP1,0.1999244043365101,HNSCC
GAK,0.020251469869876915,HNSCC
GAL3ST4,0.6528289742779925,HNSCC
GALC,-0.08924612450149205,HNSCC
GALE,0.14941733408825997,HNSCC
GALK1,0.09021910309729464,HNSCC
GALK2,0.5016242988422317,HNSCC
GALM,0.09952867122686482,HNSCC
GALNS,0.18299320712738326,HNSCC
GALNT1,0.4780506517431879,HNSCC
GALNT10,0.0924811346209633,HNSCC
GALNT11,-0.13947091442603748,HNSCC
GALNT12,-0.18362797177035384,HNSCC
GALNT2,0.233789973058951,HNSCC
GALNT3,0.04678022855809061,HNSCC
GALNT5,0.13960274465534928,HNSCC
GALNT6,-0.10349272765146178,HNSCC
GALNT7,0.03704290631445506,HNSCC
GALT,0.49394931894920074,HNSCC
GAMT,-0.2829956195999581,HNSCC
GAN,0.0791827100149266,HNSCC
GANAB,0.01864866221456485,HNSCC
GANC,0.3052392571523561,HNSCC
GAP43,0.01122827382065339,HNSCC
GAPDH,-0.27330653561501006,HNSCC
